,text,url,text_len,text_word_count
6976,"My Lady, dost thou possess a looking glass in thine bodice? For I may surely see myself within their folds.",https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,107,20
6977,My that's a fine set of chalices you have there.,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,48,10
6978,My! But you are a beautiful damsel in distress! Allow me to help you out of it.,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,79,17
6979,"No, I'm actually a wizard. Want to see my crystal balls?",https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,56,11
6981,"Oh, my sweet Knight! For a moment I thought I had died and gone to heaven. Now I see that I am very much alive, and heaven has been brought to me.",https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,146,32
6982,"Paint on your shield ""Smile if you want to sleep with me"" and watch the wenches try to keep straight faces.",https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,107,21
6983,"Pardon me, madam, but wouldeth thou like to see my long sword in action?",https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,72,14
6984,Pestilence makes the heart go wander.,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,37,6
6985,"Say, Princess, I'm very good at poking people with long pointy objects.",https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,71,12
6986,So...been to any good hangings lately?,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,38,6
6987,"Ssh, I don't want everyone to know I'm on a secret holy quest.",https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,62,13
6988,Sword fighting is like _everything_ else : it's all in your thrust.,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,67,12
6989,That's a nice chastity belt you're wearing. My blacksmith friends and I can help you out of it.,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,95,18
6990,"The first time I saw thee, I felt as if my stomach had been raided by beautiful fire breathing dragons. Uh..in a nice way of course.",https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,132,26
6991,"The inquisitor: So, witch...up to you. Either you burn at the stake...or I use my stake to make you burn.",https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,105,20
6992,The word of the day is legs. Lets go back to my place and spread the word.,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,74,17
6993,"They don't call me Lance-A-Lot for nothing, you know.",https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,53,9
6994,They say a knight is always as hard as his armor.,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,49,11
6996,Wanna polish my pike?,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,21,4
6997,Wench: What's that sound? Knight: That's just the sound of my chain mail drawers expanding.,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,91,15
6998,"What a fine gown you're wearing, my lady. Perchance may I talk you out of it?",https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,77,16
6999,What a fine set of chalices you have.,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,37,8
7000,"What say ye we have our own Norman conquest, lass?",https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,50,10
7001,What's a nice maiden like you doing in a dungeon like this?,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,59,12
7002,What's a princess like you doing in a dungeon like this?,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,56,11
7003,"When I was put on the rack in the inquisition, my limbs weren't the only things that got stretched.",https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,99,19
7004,"When the Inquisition put me on the rack, my limbs weren't the only thing they stretched.",https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,88,16
7005,"Where am I from, milady? Nantucket of course!! Shall I prove it to you?",https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,71,14
7006,"Why don't we go back to my place and re-enact ""The Miller's Tale?""",https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,66,13
7007,Why storm the castle when we can make our own?,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,46,10
7008,"Why, I once speared 10 of them with a single thrust.",https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,52,11
7009,"Wizard: You know, my hat isn't the only thing that's pointed.",https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,61,11
7010,Would thoust be interested in viewing mine buttshaft?,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,53,8
7011,Would you care to see my longsword in action?,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,45,9
7012,"Yes, I am indeed a wizard. Watch me make your clothes disappear!",https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,64,12
7013,You can place your greeves under my pallet anytime.,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,51,9
7014,"You can scale my battlements any day, madam.",https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,44,8
7016,You is know that chastity belt of yours would look great on my sleeping chambers floor.,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,87,16
7017,"You know, I was once imprisoned in a tower very much like Rapunzel. Only it wasn't my hair that the queen asked me to let down.",https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,127,26
7018,You know... I got my armor in Extra-Large just so I could fit the both of us in here. What do you say?,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,102,23
7019,"You look like a maiden in distress, why don't I save you?",https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,57,12
7020,You scratch my boils and I'll scratch yours.,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,44,8
7021,You should be glad I'm not a Viking. You would have been ravaged and plundered by now.,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,86,17
7022,You wanna go upstairs and see my Holy Grail?,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,44,9
7023,You won't believe this but St. George just appeared to me in a vision and told me that I must bed you...the fate of England depends is on it!,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,141,29
7024,You would have been ravaged and plundered by now.,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,49,9
7025,"You wouldn't happen to know where a lonely knight could sheath his sword, would you?",https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,84,15
7026,Your beauty has scorched a hole into my heart as fast as a dragon in the mote.,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,78,17
7027,Your chastity belt would look great on the floor of my sleeping chamber.,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,72,13
7028,Your eyes are as dark as a castle moat by midnight. Lower your drawbridge and let me cross.,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,91,18
7029,Your hovel or mine?,https://pickupline.net/situational-pick-up-lines/medieval-middle-age-pick-up-lines/,19,4
7030,Are you a baritone? Because I'd like to get to 1st bass with you.,https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,65,14
7031,Can you put your baritone inside my tuba? I want to see if it fits.,https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,67,15
7032,Date a bassist. We don't mind going down low.,https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,45,9
7033,I hear you're a second bass. Want to go to third with me?,https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,57,13
7034,This cello isn't the only big wood between my legs.,https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,51,10
7035,You had me at cello.,https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,20,5
7036,"You must be a choir director, because you make my heart sing!",https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,61,12
7037,Did you just move chord V to chord I? Because I think you're perfect.,https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,69,14
7038,This reed isn't the only thing I can get wet.,https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,45,10
7039,"Hey baby, you know ""One more time"" doesn’t really mean one more time.",https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,69,13
7041,"Save a drum, bang a drummer.",https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,28,6
7042,"Come sit between me and my drums, I could bang you all night.",https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,61,13
7043,The pads on my MPC2000XL aren't the only thing I'll be banging tonight.,https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,71,13
7044,Flute players provide some cheap trills.,https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,40,6
7045,I bet that flute isn't the only thing you know how to blow.,https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,59,13
7046,You sound a bit flat. Do I pull out or push in?,https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,47,12
7047,I have a flute you can blow.,https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,28,7
7048,The flute isn't the only thing I know how to blow.,https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,50,11
7049,"Oh baby, trust me, I’m a French horn player. I know where to blow and where to put my hands and fingers on the right place.",https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,123,26
7050,"Let's make some sweet music together, honey.",https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,44,7
7051,Good boys deserve more than just fudge.,https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,39,7
7052,"I just lost my job and may be Baroque, but that doesn't mean I can't show you a good time.",https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,90,20
7053,Perhaps you and your friend would like to play a trio with me?,https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,62,13
7054,I'd like to finger your fret board.,https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,35,7
7055,"My guitar teacher says my fingering is good, especially on the G-string",https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,71,12
7056,I'd love to strum your G-string,https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,31,6
7057,Are you a guitar player? 'Cause you just plucked my heart strings.,https://pickupline.net/situational-pick-up-lines/music-instrument-pick-up-lines/,66,12
